x,y,theta
29.682876,0.000000,0.000000
29.727091,0.000000,0.000000
29.771129,0.000000,0.000000
29.814995,0.000000,0.000000
29.858693,0.000000,0.000000
29.902226,0.000000,0.000000
29.945600,0.000000,0.000000
29.988817,0.000000,0.000000
30.031884,0.000000,0.000000
30.074802,0.000000,0.000000
30.117578,0.000000,0.000000
30.160214,0.000000,0.000000
30.202716,0.000000,0.000000
30.245087,0.000000,0.000000
30.287331,0.000000,0.000000
30.329453,0.000000,0.000000
30.371456,0.000000,0.000000
30.413346,0.000000,0.000000
30.455126,0.000000,0.000000
30.496800,0.000000,0.000000
30.538372,0.000000,0.000000
30.579847,0.000000,0.000000
30.621229,0.000000,0.000000
30.662522,0.000000,0.000000
30.703730,0.000000,0.000000
30.744858,0.000000,0.000000
30.785908,0.000000,0.000000
30.826887,0.000000,0.000000
30.867797,0.000000,0.000000
30.908643,0.000000,0.000000
30.949430,0.000000,0.000000
30.990161,0.000000,0.000000
31.030840,0.000000,0.000000
31.071472,0.000000,0.000000
31.112061,0.000000,0.000000
31.152611,0.000000,0.000000
31.193126,0.000000,0.000000
31.233610,0.000000,0.000000
31.274068,0.000000,0.000000
31.314503,0.000000,0.000000
31.354921,0.000000,0.000000
31.395324,0.000000,0.000000
31.435718,0.000000,0.000000
31.476106,0.000000,0.000000
31.516492,0.000000,0.000000
31.556882,0.000000,0.000000
31.597278,0.000000,0.000000
31.637685,0.000000,0.000000
31.678108,0.000000,0.000000
31.718549,0.000000,0.000000
31.759015,0.000000,0.000000
31.799508,0.000000,0.000000
31.840033,0.000000,0.000000
31.880594,0.000000,0.000000
31.921196,0.000000,0.000000
31.961841,0.000000,0.000000
32.002536,0.000000,0.000000
32.043283,0.000000,0.000000
32.084087,0.000000,0.000000
32.124952,0.000000,0.000000
32.165883,0.000000,0.000000
32.206882,0.000000,0.000000
32.247956,0.000000,0.000000
32.289107,0.000000,0.000000
32.330340,0.000000,0.000000
32.371660,0.000000,0.000000
32.413069,0.000000,0.000000
32.454573,0.000000,0.000000
32.496176,0.000000,0.000000
32.537881,0.000000,0.000000
32.579694,0.000000,0.000000
32.621617,0.000000,0.000000
32.663656,0.000000,0.000000
32.705815,0.000000,0.000000
32.748097,0.000000,0.000000
32.790506,0.000000,0.000000
32.833048,0.000000,0.000000
32.875726,0.000000,0.000000
32.918544,0.000000,0.000000
32.961507,0.000000,0.000000
33.004619,0.000000,0.000000
33.047883,0.000000,0.000000
33.091304,0.000000,0.000000
33.134887,0.000000,0.000000
33.178635,0.000000,0.000000
33.222552,0.000000,0.000000
33.266643,0.000000,0.000000
33.310912,0.000000,0.000000
33.355363,0.000000,0.000000
33.400000,0.000000,-0.000000
